0; Time; S1posx; S1posy; S1posz; S2posx; S2posy; S2posz; S3posx; S3posy; S3posz; S4posx; S4posy; S4posz; S5posx; S5posy; S5posz; 
124; 1.23; -0.03358125; 1.832696; 0.001505381; 0.1029102; 1.130722; -0.1338569; -0.1371711; 1.283152; -0.1418222; 0.002953445; 0.09232356; -1.040225; -0.3755925; 0.01647097; -0.9260758; 
125; 1.24; -0.03358125; 1.832696; 0.001505381; 0.1029102; 1.130722; -0.1338569; -0.1371711; 1.283152; -0.1418222; 0.002953445; 0.09232356; -1.040225; -0.3755925; 0.01647097; -0.9260758; 
126; 1.25; -0.03681859; 1.831103; 0.001078291; 0.09937052; 1.135901; -0.1315669; -0.1401707; 1.292967; -0.1433231; 0.002947323; 0.09229507; -1.040244; -0.3755963; 0.01648066; -0.9260867; 
127; 1.26; -0.03931478; 1.829687; 0.001249922; 0.09630594; 1.142105; -0.1295599; -0.1415147; 1.299712; -0.1452785; 0.002965689; 0.09242806; -1.040277; -0.3755854; 0.01647073; -0.9260799; 
128; 1.27; -0.04097724; 1.828727; 0.001051728; 0.09328107; 1.149596; -0.1279324; -0.1423598; 1.302223; -0.1486965; 0.002966563; 0.09240282; -1.040285; -0.3755906; 0.01648213; -0.9260839; 
129; 1.28; -0.04160922; 1.827513; 0.001108948; 0.08704688; 1.168009; -0.1246964; -0.141776; 1.295441; -0.1586055; 0.002962461; 0.09238824; -1.040262; -0.3755988; 0.01649828; -0.9261123; 
130; 1.29; -0.04045454; 1.827838; 0.001233344; 0.08336175; 1.179952; -0.1233408; -0.1410067; 1.286553; -0.1642801; 0.002927989; 0.09229127; -1.040235; -0.3755899; 0.01649329; -0.926104; 
131; 1.3; -0.04045454; 1.827838; 0.001233344; 0.08336175; 1.179952; -0.1233408; -0.1410067; 1.286553; -0.1642801; 0.002927989; 0.09229127; -1.040235; -0.3755899; 0.01649329; -0.926104; 
132; 1.31; -0.03804136; 1.82867; 0.00129134; 0.07951802; 1.191921; -0.1227808; -0.1396144; 1.275325; -0.1694734; 0.00295927; 0.09238417; -1.040251; -0.3755918; 0.01648644; -0.9260789; 
133; 1.32; -0.03430638; 1.829586; 0.001323461; 0.07686985; 1.204113; -0.1231314; -0.136716; 1.260466; -0.1734329; 0.002931186; 0.0922768; -1.040261; -0.3755943; 0.01650049; -0.926102; 
134; 1.33; -0.02994143; 1.830913; 0.001606068; 0.07580999; 1.217003; -0.1243447; -0.1330582; 1.244693; -0.1754524; 0.002953847; 0.09229414; -1.040236; -0.3756045; 0.01648061; -0.9260828; 
135; 1.34; -0.02486591; 1.832696; 0.001629784; 0.07613871; 1.228758; -0.1256144; -0.1298781; 1.229719; -0.1761079; 0.002937873; 0.0922929; -1.040236; -0.3755988; 0.01649122; -0.926078; 
136; 1.35; -0.01923239; 1.834158; 0.001860605; 0.07760653; 1.239556; -0.1273188; -0.1264908; 1.218057; -0.1747338; 0.002929335; 0.09228264; -1.04024; -0.3756025; 0.01648134; -0.9260841; 
137; 1.36; -0.01288372; 1.835861; 0.002115824; 0.08035947; 1.250132; -0.1290452; -0.1237296; 1.21297; -0.1719066; 0.002949628; 0.09237174; -1.040262; -0.3756019; 0.01648934; -0.9261108; 
138; 1.37; -0.005647202; 1.837926; 0.002729942; 0.08400074; 1.260155; -0.1315493; -0.1237558; 1.213507; -0.1694797; 0.002961433; 0.09238715; -1.040258; -0.3755983; 0.01648688; -0.9260782; 
139; 1.38; 0.0009672131; 1.839399; 0.003280682; 0.08894616; 1.26996; -0.1351898; -0.1272898; 1.213691; -0.1712569; 0.0029778; 0.09240002; -1.040247; -0.3756032; 0.01649961; -0.9261122; 
140; 1.39; 0.01411102; 1.842592; 0.005841526; 0.0996244; 1.288538; -0.1433183; -0.1351007; 1.220413; -0.1739166; 0.002953526; 0.09231444; -1.04026; -0.3756079; 0.01647638; -0.9260835; 
141; 1.4; 0.01411102; 1.842592; 0.005841526; 0.0996244; 1.288538; -0.1433183; -0.1351007; 1.220413; -0.1739166; 0.002953526; 0.09231444; -1.04026; -0.3756079; 0.01647638; -0.9260835; 
142; 1.41; 0.01411102; 1.842592; 0.005841526; 0.0996244; 1.288538; -0.1433183; -0.1351007; 1.220413; -0.1739166; 0.002953526; 0.09231444; -1.04026; -0.3756079; 0.01647638; -0.9260835; 
143; 1.42; 0.02588116; 1.845762; 0.0111338; 0.1095543; 1.303777; -0.1522706; -0.1352192; 1.231061; -0.1701615; 0.002958146; 0.09237712; -1.04025; -0.3756059; 0.01647136; -0.9260778; 
144; 1.43; 0.02014266; 1.844; 0.007989872; 0.1046015; 1.29693; -0.1476488; -0.135632; 1.225686; -0.1730527; 0.002955079; 0.09236985; -1.040268; -0.3755898; 0.0164802; -0.9260758; 
145; 1.44; 0.02014266; 1.844; 0.007989872; 0.1046015; 1.29693; -0.1476488; -0.135632; 1.225686; -0.1730527; 0.002955079; 0.09236985; -1.040268; -0.3755898; 0.0164802; -0.9260758; 
146; 1.45; 0.03646823; 1.850267; 0.02226348; 0.1224242; 1.3096; -0.167464; -0.1230116; 1.249226; -0.1651198; 0.00293998; 0.09228256; -1.040236; -0.3755993; 0.01649792; -0.9261058; 
147; 1.46; 0.03854235; 1.852008; 0.02683035; 0.1254344; 1.304344; -0.1728577; -0.1200694; 1.258932; -0.1643634; 0.00293639; 0.09230097; -1.040244; -0.3755943; 0.01648002; -0.9260828; 
148; 1.47; 0.03935804; 1.85383; 0.03108675; 0.1271662; 1.294804; -0.1785649; -0.118318; 1.270018; -0.1656807; 0.002934606; 0.09228924; -1.040243; -0.3756044; 0.01649486; -0.9261084; 
149; 1.48; 0.03989159; 1.855468; 0.03531824; 0.1277753; 1.281501; -0.1838274; -0.1190853; 1.282973; -0.1677982; 0.002939999; 0.09233724; -1.040269; -0.3756112; 0.01648081; -0.9260858; 
150; 1.49; 0.03885441; 1.857244; 0.0392242; 0.1278125; 1.266399; -0.1881981; -0.121748; 1.297939; -0.1695408; 0.002912255; 0.09227042; -1.040256; -0.3755951; 0.01646844; -0.9260839; 
151; 1.5; 0.03634338; 1.859181; 0.04293223; 0.1274383; 1.249945; -0.1911301; -0.1253986; 1.313504; -0.1710906; 0.002955956; 0.09237392; -1.040259; -0.3756092; 0.01647777; -0.9260879; 
152; 1.51; 0.03256568; 1.861104; 0.04613316; 0.1270517; 1.233138; -0.1922948; -0.1331167; 1.325101; -0.167106; 0.002935202; 0.09228585; -1.040246; -0.3756138; 0.01648204; -0.9260888; 
153; 1.52; 0.02748292; 1.863023; 0.04882864; 0.1273736; 1.217405; -0.1914489; -0.1321919; 1.345068; -0.1739971; 0.002924229; 0.09228219; -1.040252; -0.3756014; 0.01647925; -0.9260818; 
154; 1.53; 0.021283; 1.864746; 0.05108602; 0.1272953; 1.206025; -0.1897051; -0.1347333; 1.359985; -0.1748097; 0.002950712; 0.09230243; -1.04024; -0.3755993; 0.01648308; -0.9260839; 
155; 1.54; 0.01447536; 1.86636; 0.05266487; 0.1278722; 1.201166; -0.1877646; -0.1364101; 1.373334; -0.1752287; 0.002930825; 0.09229322; -1.040248; -0.3755898; 0.0164885; -0.9260734; 
156; 1.55; 0.01447536; 1.86636; 0.05266487; 0.1278722; 1.201166; -0.1877646; -0.1364101; 1.373334; -0.1752287; 0.002930825; 0.09229322; -1.040248; -0.3755898; 0.0164885; -0.9260734; 
157; 1.56; 0.007099518; 1.867659; 0.05384798; 0.1265653; 1.199954; -0.1862977; -0.1373947; 1.384357; -0.175893; 0.002935932; 0.09229964; -1.040275; -0.3756011; 0.01649582; -0.9260998; 
158; 1.57; 0.007099518; 1.867659; 0.05384798; 0.1265653; 1.199954; -0.1862977; -0.1373947; 1.384357; -0.175893; 0.002935932; 0.09229964; -1.040275; -0.3756011; 0.01649582; -0.9260998; 
159; 1.58; 0.007099518; 1.867659; 0.05384798; 0.1265653; 1.199954; -0.1862977; -0.1373947; 1.384357; -0.175893; 0.002935932; 0.09229964; -1.040275; -0.3756011; 0.01649582; -0.9260998; 
160; 1.59; 0.007099518; 1.867659; 0.05384798; 0.1265653; 1.199954; -0.1862977; -0.1373947; 1.384357; -0.175893; 0.002935932; 0.09229964; -1.040275; -0.3756011; 0.01649582; -0.9260998; 
161; 1.6; 0.007099518; 1.867659; 0.05384798; 0.1265653; 1.199954; -0.1862977; -0.1373947; 1.384357; -0.175893; 0.002935932; 0.09229964; -1.040275; -0.3756011; 0.01649582; -0.9260998; 
162; 1.61; 0.007099518; 1.867659; 0.05384798; 0.1265653; 1.199954; -0.1862977; -0.1373947; 1.384357; -0.175893; 0.002935932; 0.09229964; -1.040275; -0.3756011; 0.01649582; -0.9260998; 
163; 1.62; -0.04966609; 1.86572; 0.05633421; 0.1013102; 1.261616; -0.1839386; -0.1377415; 1.367537; -0.2035106; 0.002926563; 0.09229544; -1.04025; -0.375601; 0.01649818; -0.926106; 
164; 1.63; -0.04966609; 1.86572; 0.05633421; 0.1013102; 1.261616; -0.1839386; -0.1377415; 1.367537; -0.2035106; 0.002926563; 0.09229544; -1.04025; -0.375601; 0.01649818; -0.926106; 
165; 1.64; -0.05383426; 1.864527; 0.0560248; 0.09971264; 1.276045; -0.1839085; -0.1374789; 1.356657; -0.2069139; 0.00293097; 0.09227604; -1.040252; -0.3756098; 0.01647362; -0.9260863; 
166; 1.65; -0.05383426; 1.864527; 0.0560248; 0.09971264; 1.276045; -0.1839085; -0.1374789; 1.356657; -0.2069139; 0.00293097; 0.09227604; -1.040252; -0.3756098; 0.01647362; -0.9260863; 
167; 1.66; -0.059336; 1.86238; 0.05496575; 0.09908853; 1.305671; -0.1830937; -0.1376805; 1.335228; -0.2110838; 0.002959117; 0.0923772; -1.040267; -0.3756116; 0.01651228; -0.9261109; 
168; 1.67; -0.06110596; 1.861227; 0.05400968; 0.1003482; 1.319551; -0.1817415; -0.1389752; 1.326494; -0.212104; 0.00295; 0.09231293; -1.040272; -0.3756093; 0.01646748; -0.9260864; 
169; 1.68; -0.0614853; 1.860375; 0.05285788; 0.1023891; 1.332238; -0.1807281; -0.1423432; 1.319364; -0.2131059; 0.002954497; 0.09230797; -1.040281; -0.3756048; 0.01647375; -0.926083; 
170; 1.69; -0.0614853; 1.860375; 0.05285788; 0.1023891; 1.332238; -0.1807281; -0.1423432; 1.319364; -0.2131059; 0.002954497; 0.09230797; -1.040281; -0.3756048; 0.01647375; -0.926083; 
171; 1.7; -0.0614853; 1.860375; 0.05285788; 0.1023891; 1.332238; -0.1807281; -0.1423432; 1.319364; -0.2131059; 0.002954497; 0.09230797; -1.040281; -0.3756048; 0.01647375; -0.926083; 
172; 1.71; -0.05585712; 1.859728; 0.04628492; 0.1147771; 1.36285; -0.1785148; -0.1549727; 1.304191; -0.2090526; 0.002962422; 0.09235959; -1.04026; -0.3755972; 0.01648367; -0.9260978; 
173; 1.72; -0.05183715; 1.859723; 0.04303858; 0.1198248; 1.369994; -0.1786981; -0.1575119; 1.297968; -0.2057964; 0.002942723; 0.0922925; -1.04025; -0.3755976; 0.0164854; -0.9260843; 
174; 1.73; -0.04181897; 1.859548; 0.03504485; 0.1304958; 1.379129; -0.1805901; -0.1570737; 1.280233; -0.2018491; 0.002993213; 0.09243494; -1.04022; -0.3756132; 0.01646663; -0.9260949; 
175; 1.74; -0.04181897; 1.859548; 0.03504485; 0.1304958; 1.379129; -0.1805901; -0.1570737; 1.280233; -0.2018491; 0.002993213; 0.09243494; -1.04022; -0.3756132; 0.01646663; -0.9260949; 
176; 1.75; -0.03539278; 1.859146; 0.03090908; 0.1354756; 1.380917; -0.1823697; -0.1543665; 1.264938; -0.2010386; 0.002960016; 0.09239156; -1.040268; -0.3755996; 0.0165015; -0.9261079; 
177; 1.76; -0.02858388; 1.858511; 0.02694678; 0.1404192; 1.380389; -0.1851834; -0.1506687; 1.248054; -0.2008671; 0.002946561; 0.09229926; -1.040247; -0.3756066; 0.01649118; -0.9261012; 
178; 1.77; -0.02161437; 1.857596; 0.02308653; 0.14479; 1.3775; -0.1889669; -0.1474152; 1.230196; -0.1986949; 0.002966997; 0.09239826; -1.040265; -0.3756051; 0.01648064; -0.9260846; 
179; 1.78; -0.01452207; 1.856415; 0.01949304; 0.1485846; 1.371865; -0.1934111; -0.1430848; 1.213616; -0.1956893; 0.002940938; 0.09230234; -1.040278; -0.3755979; 0.01648696; -0.926114; 
180; 1.79; -0.007406314; 1.854916; 0.0162282; 0.1520217; 1.363185; -0.1985343; -0.1385515; 1.198918; -0.1894201; 0.002939766; 0.09230696; -1.040253; -0.3756019; 0.01650241; -0.9261116; 
181; 1.8; -0.007406314; 1.854916; 0.0162282; 0.1520217; 1.363185; -0.1985343; -0.1385515; 1.198918; -0.1894201; 0.002939766; 0.09230696; -1.040253; -0.3756019; 0.01650241; -0.9261116; 
182; 1.81; -0.007406314; 1.854916; 0.0162282; 0.1520217; 1.363185; -0.1985343; -0.1385515; 1.198918; -0.1894201; 0.002939766; 0.09230696; -1.040253; -0.3756019; 0.01650241; -0.9261116; 
183; 1.82; 0.01666011; 1.847525; 0.005106011; 0.15213; 1.293015; -0.2287307; -0.1322332; 1.189626; -0.1656042; 0.002957544; 0.09238316; -1.040268; -0.3756029; 0.01648109; -0.9260795; 
184; 1.83; 0.01666011; 1.847525; 0.005106011; 0.15213; 1.293015; -0.2287307; -0.1322332; 1.189626; -0.1656042; 0.002957544; 0.09238316; -1.040268; -0.3756029; 0.01648109; -0.9260795; 
185; 1.84; 0.02123945; 1.845559; 0.003066883; 0.1482688; 1.266442; -0.2347483; -0.1370694; 1.196082; -0.1650196; 0.002933089; 0.09228109; -1.040253; -0.3756076; 0.01649565; -0.926112; 
186; 1.85; 0.02123945; 1.845559; 0.003066883; 0.1482688; 1.266442; -0.2347483; -0.1370694; 1.196082; -0.1650196; 0.002933089; 0.09228109; -1.040253; -0.3756076; 0.01649565; -0.926112; 
187; 1.86; 0.0283575; 1.841888; -0.0004351636; 0.1376774; 1.211001; -0.2369475; -0.1451241; 1.212692; -0.1639951; 0.002952998; 0.09236754; -1.040264; -0.3756264; 0.016455; -0.9260991; 
188; 1.87; 0.0283575; 1.841888; -0.0004351636; 0.1376774; 1.211001; -0.2369475; -0.1451241; 1.212692; -0.1639951; 0.002952998; 0.09236754; -1.040264; -0.3756264; 0.016455; -0.9260991; 
189; 1.88; 0.0283575; 1.841888; -0.0004351636; 0.1376774; 1.211001; -0.2369475; -0.1451241; 1.212692; -0.1639951; 0.002952998; 0.09236754; -1.040264; -0.3756264; 0.016455; -0.9260991; 
190; 1.89; 0.0283575; 1.841888; -0.0004351636; 0.1376774; 1.211001; -0.2369475; -0.1451241; 1.212692; -0.1639951; 0.002952998; 0.09236754; -1.040264; -0.3756264; 0.016455; -0.9260991; 
191; 1.9; 0.0283575; 1.841888; -0.0004351636; 0.1376774; 1.211001; -0.2369475; -0.1451241; 1.212692; -0.1639951; 0.002952998; 0.09236754; -1.040264; -0.3756264; 0.016455; -0.9260991; 
192; 1.91; 0.0283575; 1.841888; -0.0004351636; 0.1376774; 1.211001; -0.2369475; -0.1451241; 1.212692; -0.1639951; 0.002952998; 0.09236754; -1.040264; -0.3756264; 0.016455; -0.9260991; 
193; 1.92; 0.0283575; 1.841888; -0.0004351636; 0.1376774; 1.211001; -0.2369475; -0.1451241; 1.212692; -0.1639951; 0.002952998; 0.09236754; -1.040264; -0.3756264; 0.016455; -0.9260991; 
194; 1.93; 0.0283575; 1.841888; -0.0004351636; 0.1376774; 1.211001; -0.2369475; -0.1451241; 1.212692; -0.1639951; 0.002952998; 0.09236754; -1.040264; -0.3756264; 0.016455; -0.9260991; 
195; 1.94; 0.01407192; 1.837688; -0.01578663; 0.1269461; 1.159387; -0.1985713; -0.1487653; 1.244951; -0.1642497; 0.002927196; 0.09225821; -1.040245; -0.3756363; 0.01645473; -0.9261103; 
196; 1.95; 0.007980317; 1.837539; -0.01904086; 0.1225658; 1.166012; -0.1969281; -0.1483121; 1.236368; -0.1657331; 0.002947097; 0.09237556; -1.040269; -0.3756203; 0.01648947; -0.9261087; 
197; 1.96; 0.001264228; 1.837258; -0.02240771; 0.1179177; 1.174456; -0.1962029; -0.1473343; 1.225826; -0.1673272; 0.002924093; 0.09228334; -1.040248; -0.3756343; 0.01646554; -0.9260975; 
198; 1.97; 0.001264228; 1.837258; -0.02240771; 0.1179177; 1.174456; -0.1962029; -0.1473343; 1.225826; -0.1673272; 0.002924093; 0.09228334; -1.040248; -0.3756343; 0.01646554; -0.9260975; 
199; 1.98; 0.001264228; 1.837258; -0.02240771; 0.1179177; 1.174456; -0.1962029; -0.1473343; 1.225826; -0.1673272; 0.002924093; 0.09228334; -1.040248; -0.3756343; 0.01646554; -0.9260975; 
200; 1.99; 0.001264228; 1.837258; -0.02240771; 0.1179177; 1.174456; -0.1962029; -0.1473343; 1.225826; -0.1673272; 0.002924093; 0.09228334; -1.040248; -0.3756343; 0.01646554; -0.9260975; 
201; 2; 0.001264228; 1.837258; -0.02240771; 0.1179177; 1.174456; -0.1962029; -0.1473343; 1.225826; -0.1673272; 0.002924093; 0.09228334; -1.040248; -0.3756343; 0.01646554; -0.9260975; 
202; 2.01; 0.001264228; 1.837258; -0.02240771; 0.1179177; 1.174456; -0.1962029; -0.1473343; 1.225826; -0.1673272; 0.002924093; 0.09228334; -1.040248; -0.3756343; 0.01646554; -0.9260975; 
203; 2.02; -0.03839312; 1.834453; -0.03473757; 0.09698204; 1.251393; -0.2000848; -0.1112582; 1.168636; -0.1826618; 0.002926276; 0.09227223; -1.040263; -0.375635; 0.01646624; -0.9261209; 
204; 2.03; -0.0431441; 1.834711; -0.03325316; 0.09728117; 1.264148; -0.2006223; -0.1325079; 1.161984; -0.1550287; 0.002928545; 0.0922701; -1.040256; -0.3756345; 0.01648105; -0.9261132; 
205; 2.04; -0.0431441; 1.834711; -0.03325316; 0.09728117; 1.264148; -0.2006223; -0.1325079; 1.161984; -0.1550287; 0.002928545; 0.0922701; -1.040256; -0.3756345; 0.01648105; -0.9261132; 
206; 2.05; -0.0431441; 1.834711; -0.03325316; 0.09728117; 1.264148; -0.2006223; -0.1325079; 1.161984; -0.1550287; 0.002928545; 0.0922701; -1.040256; -0.3756345; 0.01648105; -0.9261132; 
207; 2.06; -0.05256183; 1.83656; -0.0261685; 0.1065595; 1.284976; -0.2033409; -0.1350953; 1.177856; -0.1578949; 0.002944643; 0.0922912; -1.040247; -0.3756228; 0.01647956; -0.9260945; 
208; 2.07; -0.05256183; 1.83656; -0.0261685; 0.1065595; 1.284976; -0.2033409; -0.1350953; 1.177856; -0.1578949; 0.002944643; 0.0922912; -1.040247; -0.3756228; 0.01647956; -0.9260945; 
209; 2.08; -0.05435737; 1.837793; -0.02293624; 0.1109604; 1.283358; -0.2056106; -0.1351528; 1.186694; -0.1622133; 0.002950922; 0.09236497; -1.040271; -0.3756197; 0.01649041; -0.9261031; 
210; 2.09; -0.05512552; 1.841217; -0.01695845; 0.1176222; 1.265247; -0.2112552; -0.1332345; 1.206994; -0.1674019; 0.002951493; 0.09228334; -1.040282; -0.3756228; 0.0164687; -0.9260936; 
211; 2.1; -0.05512552; 1.841217; -0.01695845; 0.1176222; 1.265247; -0.2112552; -0.1332345; 1.206994; -0.1674019; 0.002951493; 0.09228334; -1.040282; -0.3756228; 0.0164687; -0.9260936; 
212; 2.11; -0.05194572; 1.845861; -0.0107946; 0.1188211; 1.235462; -0.2145985; -0.1317008; 1.234814; -0.1740347; 0.002918587; 0.09227188; -1.040246; -0.3756133; 0.01648437; -0.9260948; 
213; 2.12; -0.04875822; 1.848527; -0.00773671; 0.1185536; 1.219116; -0.2146366; -0.1322518; 1.250396; -0.1776211; 0.002931369; 0.09227374; -1.040248; -0.3756249; 0.01647422; -0.9261073; 
214; 2.13; -0.04466313; 1.85112; -0.004855782; 0.1187773; 1.203521; -0.2133102; -0.1345005; 1.266704; -0.1820329; 0.002951755; 0.09229513; -1.040249; -0.375619; 0.01647499; -0.9260859; 
215; 2.14; -0.03977294; 1.853552; -0.002221161; 0.1185192; 1.189246; -0.2098354; -0.1379997; 1.283163; -0.1871933; 0.002940724; 0.09227626; -1.040243; -0.3756183; 0.0164796; -0.9261103; 
216; 2.15; -0.03469854; 1.855792; -0.000145501; 0.1189812; 1.181019; -0.2059561; -0.141652; 1.300428; -0.190989; 0.002910909; 0.09227987; -1.04025; -0.3756091; 0.01647938; -0.9261037; 
217; 2.16; -0.02902352; 1.857917; 0.001844897; 0.1201342; 1.180264; -0.204021; -0.1455654; 1.316849; -0.1933624; 0.00296873; 0.0924014; -1.040245; -0.3756103; 0.0164829; -0.9260828; 
218; 2.17; -0.02341028; 1.859408; 0.003645737; 0.1218761; 1.182175; -0.2020002; -0.1490369; 1.331609; -0.1941835; 0.002947877; 0.09232181; -1.040278; -0.3756203; 0.01648794; -0.9261041; 
219; 2.18; -0.01692455; 1.861029; 0.005117913; 0.1227454; 1.186948; -0.2026715; -0.151726; 1.342843; -0.1943126; 0.002961757; 0.09229845; -1.040278; -0.3756052; 0.01648442; -0.9260837; 
220; 2.19; -0.01692455; 1.861029; 0.005117913; 0.1227454; 1.186948; -0.2026715; -0.151726; 1.342843; -0.1943126; 0.002961757; 0.09229845; -1.040278; -0.3756052; 0.01648442; -0.9260837; 
221; 2.2; -0.01692455; 1.861029; 0.005117913; 0.1227454; 1.186948; -0.2026715; -0.151726; 1.342843; -0.1943126; 0.002961757; 0.09229845; -1.040278; -0.3756052; 0.01648442; -0.9260837; 
222; 2.21; -0.01692455; 1.861029; 0.005117913; 0.1227454; 1.186948; -0.2026715; -0.151726; 1.342843; -0.1943126; 0.002961757; 0.09229845; -1.040278; -0.3756052; 0.01648442; -0.9260837; 
223; 2.22; -0.01692455; 1.861029; 0.005117913; 0.1227454; 1.186948; -0.2026715; -0.151726; 1.342843; -0.1943126; 0.002961757; 0.09229845; -1.040278; -0.3756052; 0.01648442; -0.9260837; 
224; 2.23; -0.01692455; 1.861029; 0.005117913; 0.1227454; 1.186948; -0.2026715; -0.151726; 1.342843; -0.1943126; 0.002961757; 0.09229845; -1.040278; -0.3756052; 0.01648442; -0.9260837; 
225; 2.24; -0.01692455; 1.861029; 0.005117913; 0.1227454; 1.186948; -0.2026715; -0.151726; 1.342843; -0.1943126; 0.002961757; 0.09229845; -1.040278; -0.3756052; 0.01648442; -0.9260837; 
226; 2.25; -0.01692455; 1.861029; 0.005117913; 0.1227454; 1.186948; -0.2026715; -0.151726; 1.342843; -0.1943126; 0.002961757; 0.09229845; -1.040278; -0.3756052; 0.01648442; -0.9260837; 
227; 2.26; 0.01707606; 1.864105; 0.0162627; 0.1023152; 1.289322; -0.2137157; -0.1456802; 1.293667; -0.2312873; 0.00299546; 0.09236088; -1.040235; -0.3756185; 0.01644827; -0.9261082; 
228; 2.27; 0.01877296; 1.865062; 0.019612; 0.1029455; 1.320154; -0.2169329; -0.1415919; 1.292106; -0.2255299; 0.002933523; 0.09227344; -1.040257; -0.3756023; 0.01646241; -0.9260881; 
229; 2.28; 0.01877296; 1.865062; 0.019612; 0.1029455; 1.320154; -0.2169329; -0.1415919; 1.292106; -0.2255299; 0.002933523; 0.09227344; -1.040257; -0.3756023; 0.01646241; -0.9260881; 
230; 2.29; 0.01852602; 1.865805; 0.02112092; 0.1054657; 1.33246; -0.2184998; -0.1476574; 1.29833; -0.227757; 0.002922192; 0.0922654; -1.040257; -0.3756165; 0.01646832; -0.9260899; 
231; 2.3; 0.01545575; 1.867482; 0.02317326; 0.1108292; 1.34469; -0.2210247; -0.1682566; 1.317564; -0.2346214; 0.002976545; 0.0924082; -1.04026; -0.3756136; 0.01649553; -0.9260941; 
232; 2.31; 0.01545575; 1.867482; 0.02317326; 0.1108292; 1.34469; -0.2210247; -0.1682566; 1.317564; -0.2346214; 0.002976545; 0.0924082; -1.04026; -0.3756136; 0.01649553; -0.9260941; 
233; 2.32; 0.01282844; 1.867987; 0.02335133; 0.1129999; 1.343101; -0.224501; -0.1771215; 1.33001; -0.2351349; 0.002976009; 0.09239314; -1.040266; -0.3756123; 0.01647431; -0.9260868; 
234; 2.33; 0.009228016; 1.868551; 0.02332639; 0.1141097; 1.337576; -0.2293873; -0.1813632; 1.342063; -0.232208; 0.002947051; 0.09229808; -1.040256; -0.3756255; 0.01648169; -0.9261065; 
235; 2.34; 0.005023201; 1.86898; 0.02291774; 0.1147615; 1.330341; -0.2344577; -0.1801209; 1.350972; -0.2265611; 0.002931007; 0.09227031; -1.040254; -0.3756058; 0.01648788; -0.9261093; 
236; 2.35; 0.005023201; 1.86898; 0.02291774; 0.1147615; 1.330341; -0.2344577; -0.1801209; 1.350972; -0.2265611; 0.002931007; 0.09227031; -1.040254; -0.3756058; 0.01648788; -0.9261093; 
237; 2.36; 0.005023201; 1.86898; 0.02291774; 0.1147615; 1.330341; -0.2344577; -0.1801209; 1.350972; -0.2265611; 0.002931007; 0.09227031; -1.040254; -0.3756058; 0.01648788; -0.9261093; 
238; 2.37; 0.005023201; 1.86898; 0.02291774; 0.1147615; 1.330341; -0.2344577; -0.1801209; 1.350972; -0.2265611; 0.002931007; 0.09227031; -1.040254; -0.3756058; 0.01648788; -0.9261093; 
239; 2.38; -0.0171257; 1.868762; 0.01640248; 0.1194109; 1.31703; -0.2441653; -0.173719; 1.354885; -0.2238381; 0.002964461; 0.09236975; -1.040278; -0.3756291; 0.01646272; -0.9260959; 
240; 2.39; -0.02338113; 1.867844; 0.01341282; 0.1221967; 1.326851; -0.2433069; -0.1709919; 1.34916; -0.2262007; 0.002937278; 0.09227517; -1.040254; -0.3756304; 0.01646281; -0.9260825; 
241; 2.4; -0.02948982; 1.866454; 0.01016703; 0.1250663; 1.339383; -0.2424612; -0.1678695; 1.341289; -0.2290976; 0.002928567; 0.09226535; -1.04026; -0.3756401; 0.01645921; -0.926088; 
242; 2.41; -0.03551345; 1.86499; 0.006345583; 0.1271298; 1.353525; -0.2414591; -0.1643281; 1.33095; -0.2314006; 0.002914977; 0.09228005; -1.040254; -0.3756366; 0.01648462; -0.9261117; 
243; 2.42; -0.04083568; 1.863078; 0.002642198; 0.1277409; 1.368472; -0.2399247; -0.1603664; 1.317997; -0.2328559; 0.002940987; 0.09229087; -1.040252; -0.3756358; 0.01648754; -0.9261165; 
